tag	current_zh	ja	en	post_count
tales_of_grimm	魔镜贺岁	魔镜物语	Tales Of Grimm	1
tales_of_the_abyss	深渊传说	テイルズ・オブ・ジ・アビス	Tales of the Abyss	2881
tales_of_vesperia	薄暮传说	テイルズ・オブ・ヴェスペリア	Tales of Vesperia	3926
tales_of_zestiria	热诚传说	テイルズ・オブ・ゼスティリア	Tales Of Zestiria	2030
tamagotchi	拓麻歌子	たまごっち	Tamagotchi	981
tamako_market	玉子市场	たまこまーけっと	Tamako Market	1652
tamamayu_monogatari	玉茧物语	玉繭物語	Jade Cocoon	2
tamamizu_monogatari	玉水物语	玉水物語	Tamamizu Monogatari	1
tamanegi_(vocaloid)	玉葱	玉葱	Tamanegi	1
tamaonsen	魂音泉	魂音泉	TAMAONSEN	61
tamayomi	球咏	球詠	Tamayomi	38
tamayura_~ryoujoku_side~	魂响~陵辱side~	魂響~陵辱side~	Tamayura ~Ryoujoku Side~	6
tank_man	坦克人	無名の反逆者	Tank Man	24
tanli_guodong	弹力果冻	弾力果凍	Tanli Guodong	1
tantan_kaisou_(utau)	淡淡、回想	淡々、回想	Tantan Kaisou (utau)	2
tantei_bokumetsu	探侦扑灭	探偵撲滅	Tantei Bokumetsu	1
tantei_gakuen_q	探侦学园Q	探偵学園Q	Tantei Gakuen Q	6
tantei_kidori_to_fukigenna_seishun	侦探扮演与不悦青春	探偵気取りと不機嫌な青春	Tantei Kidori To Fukigenna Seishun	1
tantei_monogatari	探侦物语	探偵物語	Tantei Monogatari	11
tanusai	狸赛	狸賽	Tanusai	2
taobao	淘宝	淘宝	Taobao	2
taozhu_tongshu	淘铢童书	淘銖童書	Taozhu Tongshu	22
tasogare_ryuuseigun	黄昏流星群	黄昏流星群	Like Shooting Stars In The Twilight	1
tasokare_hotel	黄昏旅店	誰ソ彼ホテル	Tasokare Hotel	114
tasuuketsu	多数缺	多数欠	Tasuuketsu	1
tate_no_yuusha_no_nariagari	盾之勇者成名录	盾の勇者の成り上がり	The Rising Of The Shield Hero	4322
tatsuki_no_viola_ikinie_wa_saikyou_no_mamono_to_koi_ni_ochite	龙姬薇欧拉祭品与最强魔物浓情蜜意	竜姫のヴィオラ生贄は最強の魔物と恋に落ちて	Tatsuki No Viola Ikinie Wa Saikyou No Mamono To Koi Ni Ochite	8
tawain_love_story	台湾恋爱物语	台湾恋愛物語	Tawain Love Story	5
tbs	东京放送	東京放送	TBS	21
team_fortress_2	军团要塞2	チームフォートレス2	Team Fortress 2	2032
team_fortress_classic	绝地要塞	チームフォートレスクラシック	Team Fortress Classic	11
team_timothy	提摩西小队	提摩西小隊	Team Timothy	8
team_xiaotao	小潮tEam	小潮tEam	Team Xiaotao	6
tears_of_themis	未定事件簿	未定事件簿	Tears of Themis	1835
teen_titans	少年泰坦	ティーン・タイタンズ	Teen Titans	2609
teenage_mutant_ninja_turtles_(1987)	旧龟	旧亀	Teenage Mutant Ninja Turtles (1987)	141
teenage_mutant_ninja_turtles_(2003)	新龟	新亀	Teenage Mutant Ninja Turtles (2003)	41
teenage_mutant_ninja_turtles_(2014)	新实写龟	新実写亀	Teenage Mutant Ninja Turtles (2014)	18
teikoku_gunkan_ibuki	帝国军舰伊吹	帝國軍艦伊吹シリーズ	Teikoku Gunkan Ibuki	1
teikoku_saikyou_no_kyonyuu_onna_kishi_dan_saimin_seifuku	巨乳女士官洗脑催眠	巨乳女士官洗脳催眠	Teikoku Saikyou No Kyonyuu Onna Kishi Dan Saimin Seifuku	12
teikoku_senki	帝国战记	帝国戦記	Teikoku Senki	94
teikoku_shoujo_(vocaloid)	帝国少女	帝国少女	Teikoku Shoujo	19
teisou_gyakuten_sekai_no_doutei_henkyou_ryoushu_kishi	贞操逆转世界的童贞边境领主骑士	貞操逆転世界の童貞辺境領主騎士	Teisou Gyakuten Sekai No Doutei Henkyou Ryoushu Kishi	3
teisou_kannen_zero	贞操观念ZERO	貞操観念ZERO	Teisou Kannen Zero	14
teito_gendan	帝都幻谈	帝都幻談	Teito Gendan	1
teito_monogatari	帝都物语	帝都物語	Teito Monogatari	23
teizokurei_daydream	低俗灵DAYDREAM	低俗霊DAYDREAM	Teizokurei Daydream	7
tejina_senpai_(series)	手品先辈	手品先輩	Tejina Senpai	212
tekken	铁拳	鉄拳	Tekken	6779
tekken_2	铁拳2	鉄拳2	Tekken 2	34
tekken_3	铁拳3	鉄拳3	Tekken 3	53
tekken_4	铁拳4	鉄拳4	Tekken 4	167
tekken_5	铁拳5	鉄拳5	Tekken 5	170
tekken_6	铁拳6	鉄拳6	Tekken 6	230
tekken_7	铁拳7	鉄拳7	Tekken 7	962
tekken_8	铁拳8	鉄拳8	Tekken 8	1314
ten_(manga)	天	天	Ten (manga)	209
ten_desires	东方神灵庙	東方神霊廟	Ten Desires	566
tenbintei	天秤亭	天秤亭	Tenbintei	7
tencent_qq	腾讯QQ	騰訊QQ	Tencent QQ	29
tenchi_muyou!	天地无用！	天地無用!	Tenchi Muyou!	1093
tenchi_muyou!_gxp	天地无用!GXP	天地無用!GXP	Tenchi Muyou! GXP	28
tenchi_muyou!_in_love	天地无用! in Love	天地無用! in Love	Tenchi Muyou! In Love	14
tenchi_muyou!_ryou-ouki	天地无用！魉皇鬼	天地無用!魎皇鬼	Tenchi Muyou! Ryou-ouki	79
tenchi_muyou!_uchuu_hen	天地无用! 宇宙篇	天地無用! 宇宙篇	Tenchi Muyou! Uchuu Hen	97
tenchi_souzou	天地创造	天地創造	Terranigma	89
tenchuu	天诛	天誅	Tenchuu	191
tenchuu_x_shinkyoku	天诛×神曲	天誅×神曲	Tenchuu X Shinkyoku	1
tengai_makyou	天外魔境	天外魔境	Tengai Makyou	52
tengai_makyou_ii	天外魔境II	天外魔境II	Tengai Makyou Ii	10
tengaku_(vocaloid)	天乐	天楽	Tengaku (vocaloid)	30
tengen_toppa_gurren_lagann	天元突破红莲螺岩	天元突破グレンラガン	Tengen Toppa Gurren Lagann	11033
tengoku_daimakyou	天国大魔境	天国大魔境	Heavenly Delusion	266
tengoku_gumi	天狱组	天獄組	Tengoku Gumi	1
tengoku_heaven's_prison	天狱	天獄	Tengoku Heaven's Prison	2
tenjou_tenge	天上天下	天上天下	Tenjou Tenge	223
tenka_hyakken	天华百剑	天華百剣	Tenka Hyakken	2014
tenka_muteki!	天华无敌！	天華無敵!	Tenka Muteki!	1
tenka_ryouran	天下缭乱	天下繚乱	Tenka Ryouran	2
tenkafuma	天下布魔	天下布魔	Tenkafuma	20
tenkeiteki_isekai_tenseitan	天启的异世界转生谭	天啓的異世界転生譚	Tenkeiteki Isekai Tenseitan	2
tenki_no_ko	天气之子	天気の子	Weathering with You	390
tenkiame	天气雨	天気雨	Tenkiame	7
tenkuu_shinpan	天空侵犯	天空侵犯	High-Rise Invasion	26
tennen_joshikou_monogatari	天然女子高物语	天然女子高物語	Tennen Joshikou Monogatari	1
tennis_no_ouji-sama	网球王子	テニスの王子様	Tennis No Ouji-sama	587
tenpou_ibun_ayakashi_ayashi	天保异闻妖奇士	天保異聞妖奇士	Tenpou Ibun Ayakashi Ayashi	11
tenran_(vocaloid)	展览	展覧	Tenran (vocaloid)	1
tenrou:_sirius_the_jaeger	天狼	天狼 Sirius the Jaeger	Tenrou: Sirius The Jaeger	18
tensei_oujo_to_tensai_reijou_no_mahou_kakumei	转生王女和天才千金的魔法革命	転生王女と天才令嬢の魔法革命	Magirevo	1224
tensei_project	天星 Project	天星 Project	Tensei Project	2
tensei_ringo_(vocaloid)	转生苹果	転生林檎	Tensei Ringo	35
tensei_shitara_dai_nana_oji_datta_no_de:_kimama_ni_majutsu_o_kiwamemasu	第七王子	転生したら第七王子だったので、気ままに魔術を極めます	Tensei Shitara Dai Nana Oji Datta No De Kimama Ni Majutsu O Kiwamemasu	205
tensei_shitara_slime_datta_ken	关于我转生变成史莱姆这档事	転生したらスライムだった件	Tensei Shitara Slime Datta Ken	2304
tensei_youjo_maou	转生幼女魔王	転生幼女魔王	Tensei Youjo Maou	3
tenshi_souzou_re-boot!	天使骚骚RE-BOOT!	天使騒々RE-BOOT!	Tenshi Souzou Re-boot!	1549
tenshinranman	天神乱漫	天神乱漫	Tenshin Ranman	643
tentacles_tactics	触手皇	てん☆たく	Tentacles Tactics	20
tententengokujigokugoku_(aiobahn)	天天天国地狱国	天天天国地獄国	Tententengokujigokugoku (aiobahn)	86
tepco	东京电力	東京電力	Tepco	11
teppu	铁风	鉄風	Teppu	28
terminus_of_unreal_darkside	东方里想园	東方裏想園	Terminus Of Unreal Darkside	2
terraria	泰拉瑞亚	テラリア	Terraria	906
terrible_mouse	可怕的老鼠	可怕的老鼠	Terrible Mouse	4
tetris	俄罗斯方块	テトリス	Tetris	470
tetsujin_28-gou	铁人28号	鉄人28号	Tetsujin 28-gou	118
tetsuwan_atom	铁臂阿童木	鉄腕アトム	Tetsuwan Atom	367
that_time_i_was_blackmailed_by_the_class's_green_tea_bitch	关于被班上绿茶威胁那件事	関於被班上緑茶威脅那件事	That Time I Was Blackmailed By The Class's Green Tea Bitch	1
the9	无限少女	無限少女	The Nine	3
the_3rd_super_robot_wars_alpha	第3次α	第3次スーパーロボット大戦α 終焉の銀河へ	The 3rd Super Robot Wars Alpha	74
the_addams_family	亚当斯一家	アダムスファミリー	Addamsfamily	618
the_adventures_of_pinocchio	木偶奇遇记	ピノッキオの冒険	The Adventures Of Pinocchio	30
the_amazing_digital_circus	神奇数字马戏团	アメイジングデジタルサーカス	TheAmazingDigitalCircus	3537
