tag	current_zh	ja	en	series	post_count
hu_tao_(cherries_snow-laden)_(genshin_impact)	胡桃（宿雪桃红）	残雪に咲く紅	Hu Tao (cherries Snow-laden)	原神	714
hua_cheng	花城	花城	Hua Cheng		933
huai_yunqing	怀蕴清	懐蘊清	Huai Yunqing		518
huang_lingyin	凰铃音	凰鈴音	Huang Lingyin		564
humboldt_penguin_(kemono_friends)	洪堡企鹅	フルル	Humboldt Penguin		1138
hunter_(bloodborne)	猎人（血源诅咒）			血源诅咒	1322
huohuo_(honkai:_star_rail)	藿藿	フォフォ	Huohuo	崩坏:星穹铁道	907
huyan_zhuo_(fate)	呼延灼	呼延灼	Huyan Zhuo		560
huyan_zhuo_(swimsuit_berserker)_(fate)	呼延灼（水着）	呼延灼(水着)	Huyan Zhuo (swimsuit Berserker)		283
hyacine_(honkai:_star_rail)	风堇	ヒアシンシア	Hyacine	崩坏:星穹铁道	2629
hyakkimaru_(dororo)	百鬼丸	百鬼丸	Hyakkimaru		389
hyakumantenbara_salome	一百万天原莎乐美	壱百満天原サロメ	Hyakumantenbara Salome		1743
hysilens_(honkai:_star_rail)	海瑟音	セイレンス(スターレイル)	Hysilens	崩坏:星穹铁道	1210
hythlodaeus	希斯拉德	ヒュトロダエウス	Hythlodaeus		375
hyuuga_(kancolle)	日向（舰队Collection）	日向（舰队Collection）	Hyuuga		2902
hyuuga_hinata	日向雏田	日向ヒナタ	Hyuuga Hinata		4496
hyuuga_neji	日向宁次	日向ネジ	Hyuuga Neji		395
hyuuga_saki	日向咲	日向咲	Hyuuga Saki		607
i-13_(kancolle)	伊13（舰队Collection）	伊13	I-13		885
i-14_(kancolle)	伊14	伊14	I-14		764
i-168_(kancolle)	伊168	伊168	I-168		2380
i-19_(kancolle)	伊19	伊19	I-19		3663
i-201_(kancolle)	伊201	伊201	I-201		282
i-203_(kancolle)	伊203	伊203	I-203		380
i-26_(kancolle)	伊26（舰队Collection）	伊26	I-26		1289
i-400_(kancolle)	伊400（舰队Collection）	伊400（舰队Collection）	I-400		391
i-401_(kancolle)	伊401	伊401	I-401		3188
i-47_(kancolle)	伊47	伊47	I-47		519
i-58_(kancolle)	伊58（舰队Collection）	伊58	I-58		3386
i-8_(kancolle)	伊8	伊8	I-8		2371
iansan_(genshin_impact)	熔石百炼	イアンサ	Iansan	原神	321
ibara_mayaka	伊原摩耶花	伊原摩耶花	Ibara Mayaka		604
ibaraki_kasen	茨木华扇	茨木華扇	Ibaraki Kasen		7673
ibarazaki_emi	茨崎笑美	茨崎笑美	Ibarazaki Emi		343
ibuki_(azur_lane)	峦	伊吹（アズールレーン）	Ibuki	碧蓝航线	296
ibuki_(blue_archive)	伊吹（碧蓝档案）	丹花イブキ	Ibuki	碧蓝档案	5347
ibuki_(street_fighter)	息吹	息吹	Ibuki	街霸	950
ibuki_douji_(fate)	伊吹童子	伊吹童子(Fate)	Ibuki Douji		874
ibuki_douji_(swimsuit_berserker)_(fate)	伊吹童子（水着）	伊吹童子(水着)	Ibuki Douji (swimsuit Berserker)		441
ibuki_suika	伊吹萃香	伊吹萃香	Ibuki Suika		15992
ichigaya_arisa	市谷有咲	市ヶ谷有咲	Ichigaya Arisa		953
ichigo_(cookie)	ICG姉贵	ICG姉貴	Ichigo		659
ichigo_hitofuri	一期一振	一期一振	Ichigo Hitofuri		808
ichihime	一姬	一姬	Ichihime		533
ichii_tooru	一井透	トオル	Ichii Tooru		291
ichii_yui	栎井唯	櫟井唯	Ichii Yui		628
ichijou_hotaru	一条萤	一条蛍	Ichijou Hotaru		539
ichijou_ririka	一条莉莉华	一条莉莉華	Ichijou Ririka		1691
ichijou_ririka_(1st_costume)	一条莉莉华（通常）	一条莉々華(通常)	Ichijou Ririka		628
ichijou_seiya	一条圣也	一条聖也	Ichijou Seiya		459
ichika_(blue_archive)	仲正一花	仲正イチカ	Ichika	碧蓝档案	4611
ichika_(swimsuit)_(blue_archive)	仲正一花（泳装）	仲正イチカ(水着)	Ichika (swimsuit)	碧蓝档案	840
ichikawa_kyoutarou	市川京太郎	市川京太郎	Ichikawa Kyoutarou		988
ichinose_honami_(youjitsu)	一之濑帆波	一之瀬帆波	Ichinose Honami		297
ichinose_shiki	一之濑志希	一ノ瀬志希	Ichinose Shiki		3892
idw_(girls'_frontline)	IDW(少女前线)	IDW(ドールズフロントライン)	Idw	少女前线	539
ieiri_shoko	家入硝子	家入硝子	Ieiri Shoko		705
ifrit_(arknights)	伊芙利特	伊芙利特	Ifrit	明日方舟	1377
igarashi_kyou_(eroe)	五十岚京	五十嵐京	Igarashi Kyou		696
igarashi_rika	五十岚梨花	絵画らしぃ	Igarashi Rika		619
igawa_sakura	井河姉妹	井河さくら	Igawa Sakura		415
iggy_(jojo)	伊奇（jojo）	伊奇（jojo）	Iggy		763
iguro_obanai	伊黑小芭内	伊黒小芭内	Iguro Obanai		640
iida_tenya	饭田天哉	飯田天哉	Iida Tenya		519
iijima_renka	饭岛恋花	飯島恋花	Iijima Renka		285
ijichi_nijika	伊地知虹夏	伊地知虹夏	Ijichi Nijika		7739
ikamusume	乌贼娘	イカ娘	Ikamusume		2252
ikari_shinji	碇真嗣	碇真嗣	Ikari Shinji		6411
ikaros	伊卡洛斯	イカロス	Ikaros		453
ikazuchi_(kancolle)	雷	雷	Ikazuchi		11437
ike_(fire_emblem)	艾克	艾克	Ike	火焰纹章	3085
ikebukuro_akiha	池袋晶叶	池袋晶葉	Ikebukuro Akiha		365
ikeda_chitose	池田千岁	池田千歳	Ikeda Chitose		657
ikezawa_hanako	池泽华子	池沢華子	Ikezawa Hanako		623
ikuno_dictus_(umamusume)	生野狄杜斯	イクノディクタス（ウマ娘プリティーダービー）	Ikuno Dictus	闪耀!优俊少女	1392
ikusaba_mukuro	战刃骸	戦刃むくろ	Ikusaba Mukuro		1146
ikuta_haruki	郁田阳希	郁田はるき	Ikuta Haruki		478
illuga_(genshin_impact)	叶洛亚	イルーガ	Illuga	原神	762
illumi_zoldyck	伊尔迷	伊爾迷	Illumi Zoldyck		643
illustrious_(azur_lane)	光辉	イラストリアス	Illustrious	碧蓝航线	3333
illyasviel_von_einzbern	伊莉雅	イリヤスフィール・フォン・アインツベルン	Illyasviel Von Einzbern		11102
ilulu_(maidragon)	伊露露	イルル	Ilulu		1650
ima-no-tsurugi	今剑	今剣	Ima-no-tsurugi		543
imai_kana	今井加奈	今井加奈	Imai Kana		283
imai_lisa	今井莉莎	今井リサ	Imai Lisa		1357
imaizumi_kagerou	今泉影狼	今泉影狼	Imaizumi Kagerou		10107
implacable_(azur_lane)	怨仇	インプラカブル	Implacable	碧蓝航线	1119
inaba_tewi	因幡帝	因幡帝	Inaba Tewi		15736
inari_one_(umamusume)	稻荷一	イナリワン	Inari One	闪耀!优俊少女	997
inazuma_(kancolle)	电（舰队Collection）	電	Inazuma		13553
inda_karane	院田唐音	院田唐音	Inda Karane		477
index_(toaru_majutsu_no_index)	茵蒂克丝	インデックス	Index	魔法禁书目录	2063
indianapolis_(azur_lane)	印第安纳波利斯（碧蓝航线）	インディアナポリス（アズールレーン）	Indianapolis	碧蓝航线	358
indigo_(arknights)	深靛	インディゴ(アークナイツ)	Indigo	明日方舟	286
indomitable_(azur_lane)	不挠（碧蓝航线）	インドミタブル（アズールレーン）	Indomitable	碧蓝航线	794
indomitable_(ms._motivationless_maid)_(azur_lane)	没干劲的女仆小姐	ケダルイメイドサマ	Indomitable (ms. Motivationless Maid)	碧蓝航线	355
ineffa_(genshin_impact)	伊涅芙	イネファ	Ineffa	原神	487
ines_(arknights)	伊内丝	イネス(アークナイツ)	Ines	明日方舟	711
ingo_(pokemon)	北尚	ノボリ	Ingo	宝可梦	1604
ingrid_(capcom)	英格丽德	イングリッド	Ingrid		1241
ingrid_brandl_galatea	英古莉特	イングリット=ブランドル=ガラテア	Ingrid Brandl Galatea		1468
inkling_boy	鱿鱼男孩	イカボーイ	Inkling Boy		3597
inkling_girl	乌贼娘	イカガール	Inkling Girl		13504
inokuma_youko	猪熊阳子	豬熊陽子	Inokuma Youko		333
inoue_marina	井上麻里奈	井上麻里奈	Inoue Marina		449
inoue_orihime	井上织姬	黒崎織姫	Inoue Orihime		3385
inoue_takina	井上泷奈	井上滝奈	Inoue Takina		6803
intrepid_(kancolle)	无畏（舰队Collection）	イントレピッド（舰队Collection）	Intrepid		1341
inugami_korone	戌神沁音	戌神ころね	Inugami Korone		7314
inugami_korone_(1st_costume)	戌神此方	戌神ころね(通常)	Inugami Korone		3107
inui_sajuna	乾纱寿叶	ジュジュ	Inui Sajuna		636
inui_toko	戌亥床	戌亥とこ	Inui Toko		3439
inui_toko_(1st_costume)	戌亥床（初始服装）	戌亥とこ(通常)	Inui Toko		1153
inukai_komugi	犬饲小麦	犬飼こむぎ	Inukai Komugi		1274
inumaki_toge	狗卷棘	狗巻棘	Inumaki Toge		456
inumuta_houka	犬牟田宝火	犬牟田宝火	Inumuta Houka		855
inuyama_aoi	犬山葵	犬山あおい	Inuyama Aoi		1449
io_(granblue_fantasy)	伊欧	イオ・ユークレース	Io	碧蓝幻想	348
iono_(pokemon)	奇树	ナンジャモ	Iono	宝可梦	5759
iori_(blue_archive)	银镜伊织	銀鏡イオリ	Iori	碧蓝档案	4191
iori_junpei	伊织顺平	伊織順平	Iori Junpei		911
iori_utahime	庵歌姬	庵歌姫	Iori Utahime		367
iowa_(kancolle)	衣阿华	アイオワ（舰队Collection）	Iowa		5215
irako_(kancolle)	伊良湖	伊良湖	Irako		848
