tag	current_zh	ja	en	series	post_count
lexington_(warship_girls_r)	列克星敦（战舰少女R）	レキシントン（戦艦少女R）	Lexington	战舰少女R	639
leylah_(honkai_impact)	蕾耶拉	レーラ(崩壊3rd)	Leylah		292
li_huowang	李火旺	李火旺	Li Huowang		1175
li_meiling	李莓铃	李苺鈴	Li Meiling		286
li_sushang	李素裳	李素裳	Li Sushang		501
li_yuting_(female)	离雨婷	佚名（女性）	Li Yuting		882
li_yuting_(male)	离宇亭	佚名（男性）	Li Yuting		948
li_zeyan	李泽言	ゼン(恋とプロデューサー)	Li Zeyan		290
liang_yue_(reverse:1999)	重返未来梁月	梁月	Liang Yue	重返未来1999	391
libeccio_(kancolle)	利贝奇奥	リベッチオ	Libeccio		1781
lida_(pokemon)	玳萝	デウロ	Lida	宝可梦	975
lifeline_(apex_legends)	命脉	オクライ	Lifeline		510
light_cruiser_oni	那贺野	軽巡棲鬼	Light Cruiser Oni		359
liino_(arknights)	梨诺	リーノ	Liino	明日方舟	517
liko_(pokemon)	莉可	リコの水着	Liko	宝可梦	2598
lila_decyrus	莉拉·德西亚斯	リラ・ディザイアス	Lila Decyrus		441
lili_(tekken)	莉莉（铁拳）	エミリ・ド・ロシュフォール	Lili	铁拳	1048
lilith_(darkstalkers)	莉莉丝（魔域幽灵）	欲望の迷い子リリス	Lilith	魔域幽灵	3290
liliya_olenyeva	莉莉娅阿琳	リリア・アーリン	Liliya Olenyeva		683
lillie_(pokemon)	莉莉爱	リーリエ（ポケットモンスター）	Lillie	宝可梦	9295
lily_black	莉莉黑	リリーブラック	Lily Black		884
lily_white	莉莉白	リリーホワイト	Lily White		5128
lilya_(reverse:1999)	红弩箭	紅弩箭	Lilya	重返未来1999	358
lin_(arknights)	林雨霞	リン・ユーシャ	Lin	明日方舟	1026
lina_inverse	莉娜·因巴斯	リナ・インバース	Lina Inverse		1164
ling_(arknights)	令	リーン（アークナイツ）	Ling	明日方舟	2113
ling_xiaoyu	凌晓雨	凌暁雨	Ling Xiaoyu		489
lingsha_(honkai:_star_rail)	灵砂	レイサ	Lingsha	崩坏:星穹铁道	822
link	林克	リンク	Link		20739
linnea_(genshin_impact)	莉奈娅	リンネア	Linnea	原神	647
lio_fotia	里欧·弗提亚	リオ・フォーティア	Lio Fotia		2428
lion_(kemono_friends)	狮子	ライオン(けものフレンズ)	Lion		1095
lion_king_(lancer)_(fate)	狮子王（Lancer·Fate）	女神ロンゴミニアド	Lion King (lancer)		391
lisa_(genshin_impact)	丽莎·敏兹	リサ・ミンツ	Lisa	原神	2428
lisa_lisa	伊丽莎白·乔斯达	リサリサ	Lisa Lisa		695
lisbeth_(sao)	筱崎里香	リズベット	Lisbeth		781
liskarm_(arknights)	雷蛇	リスカム	Liskarm	明日方舟	980
litten	火斑喵	ニャビー	Litten		1523
little_girl_admiral_(kancolle)	提督（少女）	提督	Little Girl Admiral		312
little_ica_(honkai:_star_rail)	小伊卡	イカルン	Little Ica	崩坏:星穹铁道	977
little_mermaid_(nikke)	小美人鱼（胜利女神：妮姬）	リトルマーメイド	Little Mermaid		1081
little_red_riding_hood_(fairy_tale_character)	小红帽（fairy tale character）	赤ずきん（little·fairy tale character）	Little Red Riding Hood		2508
littorio_(kancolle)	利托里奥（舰队Collection）	リットリオ	Littorio		1218
litwick	烛光灵	ヒトモシ	Litwick		1714
liu_qingcheng	刘箐橙	劉箐橙	Liu Qingcheng		436
liv_(pgr)	丽芙	麗芙	Liv		871
logos_(arknights)	逻各斯	ロゴス	Logos	明日方舟	734
lord_el-melloi_ii	诸葛孔明	ロード・エルメロイII世	Lord El-melloi Ii		1163
lord_knight_(ragnarok_online)	骑士领主	ロードナイト（ラグナロクオンライン）	Lord Knight	仙境传说	1219
louise_francoise_le_blanc_de_la_valliere	露易丝	ルイズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール	Louise Francoise Le Blanc De La Valliere		2522
loves_only_you_(umamusume)	唯独爱你	ラヴズオンリーユー(ウマ娘)	Loves Only You	闪耀!优俊少女	682
lu_guang	陆光	ルー・グアン	Lu Guang		840
luca_balsa	卢卡·巴尔萨	ルカ・バルサー	Luca Balsa		424
lucario	路卡利欧	ルカリオ	Lucario		3862
lucia:_plume_(pgr)	鸦羽（战双帕弥什）	鴉羽（战双帕弥什）	Lucia: Plume		466
lucia_(pgr)	露西亚	露西亜	Lucia		1386
luciana_de_montefio	露西亚娜·德·蒙特夫	ルシアーナ・デ・モンテフィーノ	Luciana De Montefio		2729
lucifer_(helltaker)	路西法（地狱把妹王）	ルシファー（ヘルテイカー）	Lucifer	地狱把妹王	2109
lucilla_(wuthering_waves)	洛瑟菈	ルシラー	Lucilla	鸣潮	753
lucina_(fire_emblem)	露琪娜	ルキナ	Lucina	火焰纹章	5392
lucky_beast_(kemono_friends)	幸运兽	ラッキービースト	Lucky Beast		2167
lucky_lilac_(umamusume)	旺紫丁	ラッキーライラック(ウマ娘)	Lucky Lilac	闪耀!优俊少女	839
lucoa_(maidragon)	露珂亚	ケツァルコアトル（maidragon）	Lucoa		1706
lucy_(cyberpunk)	露西	ルーシー（cyberpunk）	Lucy		2133
lucy_(elfen_lied)	枫（elfen lied）	楓（エルフェンリート）	Lucy		346
lucy_(reverse:1999)	重返未来露西	重返未来露西	Lucy	重返未来1999	327
lucy_heartfilia	露西·哈特菲利亚	ルーシィ・ハートフィリア	Lucy Heartfilia		1485
lugia	洛奇亚	ルギア	Lugia		1143
luke_pearce_(tears_of_themis)	夏彦	夏彦	Luke Pearce	未定事件簿	681
luke_skywalker	卢克天行者	ルーク・スカイウォーカー	Luke Skywalker		340
lulu_(league)	璐璐（英雄联盟）	ルル（英雄联盟）	Lulu		1079
lum	拉姆	ラム・インベーダー	Lum		3632
lumen_(arknights)	流明	ルーメン(アークナイツ)	Lumen	明日方舟	573
lumine_(genshin_impact)	荧（原神）	熒	Lumine	原神	22052
luna_(honkai_impact)	月下誓约	月下の誓い・真紅の愛	Luna		682
luna_(pgr)	露娜（战双帕弥什）	露娜（战双帕弥什）	Luna		520
luna_child	露娜切露德	ルナチャイルド	Luna Child		3708
lunamaria_hawke	露娜玛利亚·霍克	ルナマリア・ホーク	Lunamaria Hawke		1057
lunasa_prismriver	露娜萨·普莉兹姆利巴	ルナサ・プリズムリバー	Lunasa Prismriver		3908
lunch_(dragon_ball)	兰琪	ランチ	Lunch	七龙珠	463
luo_binghe	洛冰河	洛氷河	Luo Binghe		573
luo_shun_yao	洛舜瑶	洛舜瑤	Luo Shun Yao		397
luo_tianyi	洛天依	洛天依	Luo Tianyi		1136
luo_xiaohei	罗小黑	羅小黒	Luo Xiaohei		1520
luocha_(honkai:_star_rail)	罗刹	羅刹	Luocha	崩坏:星穹铁道	437
luonnotar_(genshin_impact)	努昂诺塔	ルオンノタル	Luonnotar	原神	413
lupa_(wuthering_waves)	露帕（鸣潮）	ルパ（鸣潮）	Lupa	鸣潮	1294
lusamine_(pokemon)	露莎米娜（宝可梦）	ルザミーネ	Lusamine	宝可梦	2857
luuk_herssen_(wuthering_waves)	陆赫斯	リューク・ヘルセン	Luuk Herssen	鸣潮	553
lycion	莱卡布	リシオン	Lycion		324
lyn_(blade_&_soul)	灵族	リン族	Lyn	剑灵	505
lynae_(wuthering_waves)	琳奈	琳奈	Lynae	鸣潮	2128
lynette_(genshin_impact)	琳妮特·雪奈茨芙娜	琳妮特·雪奈茨芙娜	Lynette	原神	2462
lynette_bishop	琳妮特·毕肖普	リネット・ビショップ	Lynette Bishop		2391
lyney_(genshin_impact)	林尼·雪奈茨维奇	林尼·雪奈茨維奇	Lyney	原神	1977
lyra_(pokemon)	琴音	コトネ	Lyra	宝可梦	2983
lyria_(granblue_fantasy)	露莉亚	ルリア	Lyria	碧蓝幻想	1163
lyrica_prismriver	莉莉卡·普莉兹姆利巴	リリカ・プリズムリバー	Lyrica Prismriver		3104
lysithea_von_ordelia	莉丝缇亚·冯·科迪利亚	リシテア=フォン=コーデリア	Lysithea Von Ordelia		2810
m14_(girls'_frontline)	M14(少女前线)	M14(ドールズフロントライン)	M14	少女前线	447
m16a1_(boss)_(girls'_frontline)	白烨戈（少女前线）	M16A1(鉄血)	M16a1 (boss)	少女前线	525
m950a_(girls'_frontline)	M950A(少女前线)	M950A(ドールズフロントライン)	M950a	少女前线	372
machamp	怪力	カイリキー	Machamp		867
