tag	current_zh	ja	en	post_count
demae-can	出前馆	出前館	Demae-Can	3
demon_x_angel_can't_get_along!	不能友好相处	恶魔X天使	Demon X Angel Can't Get Along!	2
demonic_emperor	魔皇大管家	魔皇大管家	Demonic Emperor	1
den'ei_shoujo	电影少女	電影少女	Den'ei Shoujo	46
dengeki	电击	電撃	Dengeki	104
dengeki_adventures	电击Adventures	電撃Adventures	Dengeki Adventures	5
dengeki_bunko	电击文库	電撃文庫	Dengeki Bunko	89
dengeki_bunko_fighting_climax	电击文库FIGHTINGCLIMAX	電撃文庫FIGHTINGCLIMAX	Dengeki Bunko Fighting Climax	15
dengeki_daioh	电击大王	電撃大王	Dengeki Daioh	48
dengeki_g's	电击G's	電撃G's	Dengeki G's	595
dengeki_hime	电击姬	電撃姫	Dengeki Hime	267
dengeki_hp	电击hp	電撃hp	Dengeki Hp	1
dengeki_moeoh	电击萌王	電撃萌王	Dengeki Moeoh	2365
dengeki_playstation	电击PlayStation	電撃PlayStation	Dengeki Playstation	7
denki_yohou_(vocaloid)	电气豫报	電気予報	Denki Yohou (Vocaloid)	23
dennou_gakuen	电脑学园	電脳学園	Dennou Gakuen	3
dennou_myen_myen_mao	电脑眠眠猫	電脳眠眠猫	Dennou Myen Myen Mao	7
denonbu	电音部	電音部	Den-on-bu	1237
denpa_kyoushi	电波教师	電波教師	Denpa Kyoushi	14
densan_rengou_kantai_teitoku_ouka	电算联合舰队提督「樱花」	電算連合艦隊提督「桜花」	Densan Rengou Kantai Teitoku Ouka	11
densetsu_kyoudai!	传说兄妹！	伝説兄妹!	Densetsu Kyoudai!	3
densha_otoko	电车男	電車男	Densha Otoko	29
denshi_yuugi_mokushiroku	电子游戏默示录	電子遊戯黙示録	Denshi Yuugi Mokushiroku	22
depersonalization	人格解体	人格解体	Depersonalization	4
despicable_me	神偷奶爸	怪盗グルー	DespicableMe	264
destiny_child	命运之子	デスティニーチャイルド	Destiny Child	973
destroy_all_monsters	怪兽总进击	怪獣総進撃	Destroy All Monsters	3
detention_(game)	返校	返校	Detention	26
detroit:_become_human	底特律：化身为人	デトロイトビカムヒューマン	Detroit: Become Human	404
devil_may_cry_(series)	鬼泣	デビルメイクライシリーズ	Devil May Cry	5513
devil_may_cry_3	鬼泣3		Devil May Cry 3	1279
devil_may_cry_5	鬼泣5		Devil May Cry 5	1665
devilman_crybaby	恶魔人	恶魔人	Devilman Crybaby	219
devotion	还愿	還願	Devotion	84
di-yi_wanjia	第一玩家	第一玩家	Di-yi Wanjia	6
di_qi_hao_lieche	第七号列车	第七号車	Di Qi Hao Lieche	2
diablo_(series)	暗黑	ディアブロ	Diablo (Series)	278
diablo_3	暗黑三	ディアブロ3	Diablo III	132
diabolik_lovers	魔鬼恋人	ディアボリックラヴァーズ	DIABOLIK LOVERS	108
diamond_cut_diamond	DCD(漫画)	DCD(漫画)	Diamond Cut Diamond	22
diamond_wa_kudakenai	不灭钻石	ダイヤモンドは砕けない	Diamond Is Unbreakable	8241
diao_ye_zong	凋叶棕	凋叶棕	Diao Ye Zong	254
dick_figures	猥琐传说	猥瑣伝説	Dick Figures	16
digimon	数码宝贝	デジモン	Digimon	21682
digimon_adventure	数码宝贝大冒险	デジモンアドベンチャー	Digimon Adventure	2407
digimon_card_game	数码宝贝卡牌游戏	デジモンカードゲーム	Digimon Card Game	2331
digimon_legendary_skies	数码宝贝·传说的天空	数碼宝貝·伝説的天空	Digimon Legendary Skies	1
digimon_new_century	数码宝贝新世纪	デジモン新世紀	Digimon New Century	1
dingtalk	钉钉	釘釘	Dingding	1
disco_elysium	极乐迪斯科	ディスコ・エリジウム	Disco Elysium	726
disgaea	魔界战记	ディスガイア	Disgaea	6856
dislyte	众神派对	シンネオ	Dislyte	906
disney	迪士尼	ウォルト・ディズニー・カンパニー	The Walt Disney Company	1179
disneyland	迪士尼乐园	東京ディズニーランド	Disneyland	1107
dispatch	超英派遣中心	超英派遣中心	Dispatch	867
dissidia_final_fantasy	最终幻想纷争	ディシディアファイナルファンタジー	Dissidia Final Fantasy	2268
district_9	第9地区	第9地区	District 9	39
doctor_who	神秘博士	ドクター・フー	Doctor Who	197
dodonpachi_daifukkatsu	大复活	怒首領蜂大復活	Dodonpachi Daifukkatsu	37
dodonpachi_daioujou	怒首领蜂大往生	怒首領蜂大往生	Dodonpachi Daioujou	55
dodonpachi_saidaioujou	怒首领蜂最大往生	怒首領蜂最大往生	Dodonpachi Saidaioujou	116
doga_kobo	株式会社动画工房	株式会社動画工房	Doga Kobo	23
dohna_dohna_issho_ni_warui_koto_o_shiyou	多娜多娜一起来干坏事吧	ドーナドーナいっしょにわるいことをしよう	Dohna Dohna Issho Ni Warui Koto O Shiyou	617
doki_doki_literature_club	心跳文学部	ドキドキ文芸部!	Doki Doki Literature Club	5976
dokidoki!_precure	心跳！光之美少女	ドキドキ!プリキュア	Dokidoki! Precure	5869
dokudoku_(utau)	毒毒	毒毒	Dokudoku (utau)	1
dokuringo_(vocaloid)	毒林檎	毒林檎	Dokuringo	7
dokusen'yoku_(vocaloid)	毒占欲	毒占欲	Dokusen'yoku (Vocaloid)	1
dokusenyoku_(utau)	毒占欲	毒占欲	Dokusenyoku (utau)	2
dolls_(2002)	Dolls(映画)	Dolls(映画)	Dolls (2002)	1
dolls_in_pseudo_paradise	蓬莱人形	蓬莱人形	Dolls In Pseudo Paradise	928
domestic_na_kanojo	家有女友	ドメスティックな彼女	Domestic Girlfriend	150
domu_(manga)	童梦	童夢	Domu	11
don't_starve	饥荒	ドント・スターブ	Don't Starve	123
dong-jin_rice-hime	东津萌米	東津萌米穗姬	Dong-jin Rice-hime	45
dongfang_shenwa	东方神娃	東方神娃	Dongfang Shenwa	3
donkey_kong_(series)	大金刚	ドンキーコング	Donkey Kong	1562
donpachi_(series)	怒首领蜂	怒首領蜂	Donpachi (Series)	212
doom_(series)	毁灭战士	ドゥーム	Doom	1129
doraemon	哆啦A梦	ドラえもん	Doraemon	2202
dorohedoro	多罗黑洞	ドロヘドロ	Dorohedoro	2325
dot_hero	马赛克英雄	ドット勇者	Dot Hero	2
dota_(series)	刀塔			1220
dota_2	刀塔2		Dota 2	1180
dotokoi	像素男友	ドトコイ	Dotokoi	3
dou_dou_(synthesizer_v)	同⇆同	同⇆同	Dou Dou (synthesizer V)	3
double_dealing_character	东方辉针城	東方輝針城	Double Dealing Character	395
double_dragon	双截龙	ダブルドラゴン	Double Dragon	50
doukyou_nin_(chipushishi)	同居人	同居人	Doukyou Nin	3
doukyuusei	同级生	同級生	Classmates	527
doukyuusei_(manga)	同级生	同級生	Classmates	49
doukyuusei_(series)	同级生	同級生	Classmates	1690
doukyuusei_2	同级生2	同級生2	Doukyuusei 2	443
doukyuusei_another_world	同级生~AnotherWorld~	同級生~AnotherWorld~	Doukyuusei Another World	1443
doukyuusei_x_uso	同级生×嘘	同級生×嘘	Doukyuusei X Uso	1
douluo_dalu	斗罗大陆	闘羅大陸	Douluo Dalu	1425
doumo_suki_na_hito_ni_horegusuri_wo_irai_sareta_majo_desu	你好、我是受心上人所托来做恋爱药的魔女	どうも、好きな人に惚れ薬を依頼された魔女です。	Doumo Suki Na Hito Ni Horegusuri Wo Irai Sareta Majo Desu	1
doupo_cangqiong	斗破苍穹	闘破蒼穹	Battle Through the Heavens	451
dousoukai_(utau)	同窓会	同窓会	Dousoukai (utau)	1
dr._stone	石纪元	ドクターストーン	Dr. Stone	1906
