tag	current_zh	ja	en	series	post_count
sirius_(azure_horizons)_(azur_lane)	碧波青云	青雲映す碧波	Sirius (azure Horizons)	碧蓝航线	930
sirius_(scorching-hot_seirios)_(azur_lane)	盛夏的Seirios	盛夏のセイリオス	Sirius (scorching-hot Seirios)	碧蓝航线	826
sirius_symboli_(umamusume)	天狼星象征	シリウスシンボリ(ウマ娘)	Sirius Symboli	闪耀!优俊少女	3243
skadi_(arknights)	斯卡蒂	スカジ	Skadi	明日方舟	6896
skadi_the_corrupting_heart_(arknights)	浊心斯卡蒂	濁心スカジ	Skadi The Corrupting Heart	明日方舟	2830
skirk_(genshin_impact)	丝柯克	糸柯克	Skirk	原神	1502
skyfire_(arknights)	天火	スカイフレア	Skyfire	明日方舟	489
slime_(dragon_quest)	史莱姆（勇者斗恶龙）	スライム肉まん	Slime	勇者斗恶龙	1937
slime_(genshin_impact)	史莱姆（原神）	スライム(原神)	Slime	原神	2547
smart_falcon_(umamusume)	醒目飞鹰	スマートファルコン（ウマ娘プリティーダービー）	Smart Falcon	闪耀!优俊少女	2323
sneasler	大狃拉	オオニューラ	Sneasler		315
snivy	藤藤蛇	ツタージャ	Snivy		2250
snorlax	卡比兽	カビゴン	Snorlax		1477
snow_white_(disney)	白雪公主（迪士尼）	白雪姫（ウォルト・ディズニー・カンパニー）	Snow White	迪士尼	506
snow_white_(fairy_tale_character)	白雪公主（fairy tale character）	白雪姫（fairy tale character）	Snow White		440
snow_white_(nikke)	白雪公主（NIKKE）	スノーホワイト(勝利の女神:NIKKE)	Snow White		839
soap_(modern_warfare_2)	肥皂	ソープ・マクタビッシュ	Soap		1092
sobble	泪眼蜥	メッソン	Sobble		1867
soda_(nikke)	索达	ソーダ(勝利の女神:NIKKE)	Soda		794
sof_(blue_archive)	索芙	ソフ	Sof	碧蓝档案	702
soldier_11_(zenless_zone_zero)	11号	11号(ゼンゼロ)	Soldier 11	绝区零	734
soliskin_(wuthering_waves)	日灵（鸣潮）	日霊(鳴潮)	Soliskin	鸣潮	334
son_biten	孙美天	孫美天	Son Biten		728
son_gohan	孙悟饭	孫悟飯	Son Gohan		2418
son_goku	孙悟空	悟空さ	Son Goku		7178
son_goten	孙悟天	孫悟天	Son Goten		822
songque	松雀	松雀	Songque		387
sonia_(pokemon)	索妮亚	ソニア（ポケットモンスター）	Sonia	宝可梦	3005
sonic_the_hedgehog	索尼克	ソニック	Sonic The Hedgehog		6235
sonoda_umi	园田海未	園田海未	Sonoda Umi		7745
sonoda_yuu	园田优	園田優	Sonoda Yuu		303
sonohara_anri	园原杏里	園原杏裏	Sonohara Anri		699
sonsaku_hakufu_(ikkitousen)	孙策伯符	孫策伯符	Sonsaku Hakufu	一骑当千	491
sonya_(kill_me_baby)	索尼娅	ソーニャ	Sonya		1730
sophia_(reverse:1999)	苏菲亚（重返未来1999）	蘇菲亜（リバース1999）	Sophia	重返未来1999	490
sora_(arknights)	空（明日方舟）	空（アークナイツ）	Sora	明日方舟	911
sora_(blue_archive)	空（碧蓝档案）	ソラ(ブルーアーカイブ)	Sora	碧蓝档案	1013
sora_(kingdom_hearts)	索拉	ソラ（キングダムハーツ）	Sora	王国心	2350
sora_ginko	空银子	空銀子	Sora Ginko		821
sorakado_ao	空门苍	空門蒼	Sorakado Ao		827
soren_(fire_emblem)	苏伦	セネリオ	Soren	火焰纹章	1186
sotheby	苏芙比	サザビー(リバース:1999)	Sotheby		579
souryuu_(kancolle)	苍龙（舰队Collection）	蒼龍	Souryuu		5237
souryuu_asuka_langley	惣流·明日香·兰格雷	惣流・アスカ・ラングレー	Souryuu Asuka Langley		17481
souryuu_kai_ni_(kancolle)	苍龙改二	蒼竜改二	Souryuu Kai Ni		305
southern_italy_(hetalia)	罗维诺·瓦尔加斯	ロヴィーノ・ヴァルガス	Southern Italy		540
souya_(kancolle)	宗谷	宗谷	Souya		497
souza_samonji	宗三左文字	宗三左文字	Souza Samonji		353
sovetskaya_rossiya_(azur_lane)	苏维埃罗西亚	ソビエツカヤ・ロシア	Sovetskaya Rossiya	碧蓝航线	310
sovetsky_soyuz_(azur_lane)	苏维埃同盟	ソビエツキー・ソユーズ（アズールレーン）	Sovetsky Soyuz	碧蓝航线	281
spain_(hetalia)	亲子分	アントーニョ・ヘルナンデス・カリエド	Spain		494
sparkle_(honkai:_star_rail)	花火（崩坏：星穹铁道）	花火（崩壊:スターレイル）	Sparkle	崩坏:星穹铁道	7924
sparxie_(honkai:_star_rail)	火花	火花	Sparxie	崩坏:星穹铁道	1968
spas-12_(girls'_frontline)	SPAS-12(少女前线)	SPAS-12(ドールズフロントライン)	Spas-12	少女前线	984
special_week_(special_dreamer)_(umamusume)	特别周（special dreamer）	スペシャルウィーク（special dreamer·ウマ娘プリティーダービー）	Special Week (special Dreamer)	闪耀!优俊少女	1239
special_week_(umamusume)	特别周	スペシャルウィーク（ウマ娘プリティーダービー）	Special Week	闪耀!优俊少女	4954
spider-gwen	蜘蛛格温	スパイダー・グウェン	Spider-gwen		1671
spider-man	蜘蛛侠	スパイダーマン	Spider-man		2792
spider-man_(original_suit)	蜘蛛侠（原装）				2398
spongebob_squarepants	海绵宝宝	スポンジボブ・スクエアパンツ	Spongebob Squarepants		577
spot_(arknights)	斑点	スポット(アークナイツ)	Spot	明日方舟	681
sprigatito	新叶喵	ニャオハ	Sprigatito		2779
springfield_(girls'_frontline)	春田（少女前线）	スプリングフィールド(ドールズフロントライン)	Springfield	少女前线	2565
squall_leonhart	史克尔·雷昂哈特	スコール・レオンハート	Squall Leonhart		2145
squirtle	杰尼龟	ゼニガメ	Squirtle		2390
st._louis_(azur_lane)	圣路易斯（碧蓝航线）	セントルイス（アズールレーン）	St. Louis	碧蓝航线	2414
st._louis_(luxurious_wheels)_(azur_lane)	圣路易斯（luxurious wheels·碧蓝航线）		St. Louis (luxurious Wheels)	碧蓝航线	1119
star_guardian_lux	魔法少女拉克丝	魔法少女拉克糸	Star Guardian Lux		304
star_platinum	白金之星	スタープラチナ・ザ・ワールド	Star Platinum		1149
stay_gold_(umamusume)	黄金旅程（闪耀！优俊少女）	ステイゴールド（ウマ娘プリティーダービー）	Stay Gold	闪耀!优俊少女	1949
stelle_(honkai:_star_rail)	开拓者（女）	星(スターレイル)	Stelle	崩坏:星穹铁道	13134
steve_rogers	史蒂夫·罗杰斯	スティーブ・ロジャース	Steve Rogers		1105
steven_stone	大吾	ツワブキ・ダイゴ	Steven Stone		1504
stheno_(fate)	斯忒诺	ステンノ（Fate）	Stheno		1012
stone_free	石之自由	ストーン・フリー	Stone Free		346
stylist_(nikki)	搭配师	搭配師	Stylist		594
su_(honkai_impact)	苏	スウ（honkai impact）	Su		389
sua_(alien_stage)	秀雅（异形舞台）	スア	Sua	异形舞台	7439
subaru_(blue_archive)	梯昴	梯スバル	Subaru	碧蓝档案	455
subaru_nakajima	中岛昴	スバル・ナカジマ	Subaru Nakajima		1088
sucrose_(genshin_impact)	砂糖	砂糖	Sucrose	原神	1410
sucy_manbavaran	苏西·曼芭芭拉	スーシィ・マンババラン	Sucy Manbavaran		1285
sue_storm	苏·斯通	スーザン・ストーム	Sue Storm		1206
sugamo_mutsuki	巢鸭睦月	巣鴨睦月	Sugamo Mutsuki		293
sugimoto_reimi	杉本铃美	杉本鈴美	Sugimoto Reimi		640
sui-feng	碎蜂	砕蜂	Sui-feng		982
suicune	水君	スイクン	Suicune		767
suigintou	水银灯	水銀灯	Suigintou		5102
suirin_(tukikagerou)	翠燐	翠燐	Suirin		349
suisui_(wuthering_waves)	穗穗	穂穂	Suisui	鸣潮	525
sukoya_kana_(1st_costume)	健屋花那（通常）	健屋花那(通常)	Sukoya Kana		791
suletta_mercury	斯莱塔·墨丘利	スレッタ・マーキュリー	Suletta Mercury		8042
sumeragi_aika	皇蓝华	皇藍華	Sumeragi Aika		343
sumino_takumi	澄野拓海	澄野拓海	Sumino Takumi		4413
sumire_(blue_archive)	乙花堇	乙花スミレ	Sumire	碧蓝档案	524
sun_wukong	孙悟空	孫悟空	Sun Wukong		740
sunbringer_(original)_(zenless_zone_zero)	挽昼（创作·绝区零）	サンブリンガー	Sunbringer (original)	创作	314
sunday_(honkai:_star_rail)	星期日	サンデー（崩壊:スターレイル）	Sunday	崩坏:星穹铁道	3085
sunna_(zenless_zone_zero)	千夏蕾米尔	千夏	Sunna	绝区零	4150
sunny_(omori)	桑尼	サニー（おもり）	Sunny		8634
sunny_milk	桑尼米尔克	サニーミルク	Sunny Milk		3705
sunohara_youhei	春原阳平	春原陽平	Sunohara Youhei		310
sunset_shimmer	余晖烁烁	サンセットシマー	Sunset Shimmer		344
sunset_shimmer_(human)	余晖烁烁（人类形态）	サンセットシマー（人类形态）	Sunset Shimmer		293
suo_hayato	苏枋隼飞	蘇枋隼飛	Suo Hayato		327
suomi_(girls'_frontline)	索米	スオミ	Suomi	少女前线	1425
suomi_(girls'_frontline_2)	索米（少女前线2）	スオミ(ドールズフロントライン2)	Suomi		386
suou_(blue_archive)	朝雾周防	朝霧スオウ	Suou	碧蓝档案	520
suou_amane	周防天音	あまねぇ	Suou Amane		294
suou_mikoto_(school_rumble)	周防美琴	周防美琴	Suou Mikoto		403
