tag	current_zh	ja	en	post_count
hidden_star_in_four_seasons	天空璋	東方天空璋	Hidden Star In Four Seasons	721
higan:_eruthyll	依露希尔：星晓	ヒガン:イルシール	Higan: Eruthyll	57
higane_goudou_kikaku	彼岸组合同企画	彼岸組合同企画	Higane Goudou Kikaku	1
higanjima	彼岸岛	彼岸島	Higanjima	15
higanjima:_48_nichigo...	彼岸岛48日后...	彼岸島48日後...	Higanjima: 48 Nichigo...	1
high_energy_heroes	高能英雄	高能英雄	High Energy Heroes	15
high_school_dxd	高校DxD	ハイスクールD×D	High School Dxd	8140
high_school_fleet	青春波纹	ハイスクール・フリート	High School Fleet	1599
highly_responsive_to_prayers	东方灵异传	東方靈異伝	Highly Responsive to Prayers	283
highschool_of_the_dead	学园默示录	学園黙示録	Highschool of the Dead	1121
higurashi_no_naku_koro_ni	寒蝉鸣泣之时	ひぐらしのなく頃に	Higurashi no Naku Koro ni	14027
higyaku_no_noel	被虐的诺艾尔	被虐のノエル	Higyaku No Noel	252
hihouden	秘宝传	秘宝伝	Hihouden	24
hijinrui_gakuen	非人类学园	非人類学園	Extraordinary Ones	49
hikaru_ga_shinda_natsu	光逝去的夏天	光が死んだ夏	The Summer Hikaru Died	1591
hikaru_no_go	棋魂	ヒカルの碁	Hikaru No Go	427
hikizan_tautology	减法累述	ひきざんトートロジー	Subtraction Tautology	5
hikou_shoujo_(vocaloid)	飞行少女	飛行少女	Flying Girl	3
himajin_maou_no_sugata_de_isekai_e	暇人魔王	暇人、魔王の姿で異世界へ	Himajin Maou	11
himitsu_keisatsu_(vocaloid)	秘密警察	秘密警察	Himitsu Keisatsu (vocaloid)	112
himitsu_no_aipri	秘密偶像公主	ひみつのアイプリ	Himitsu No Aipri	609
himouto!_umaru-chan	干物妹！小埋	干物妹!うまるちゃん	Himouto! Umaru-chan	1307
himouto!_umaru-chan_himouto_ikusei_keikaku	干物妹！育成计划	幹物妹!育成計画	Himouto! Umaru-chan Himouto Ikusei Keikaku	279
hinako_note	雏子的笔记	ひなこのーと	Hinako Note	457
hinamizawa_teiryuujo	雏见泽停留所	雛見沢停留所	Hinamizawa Teiryuujo	11
hinata_channel	猫宫日向	猫宮ひなた	HinataCat	721
hinatazaka46	日向坂46	日向坂46	Hinatazaka46	20
hinoki-zu_(kanou_eitoku)	桧图	檜図	Hinoki Zu	1
hirogaru_sky!_precure	开阔天空！光之美少女	ひろがるスカイ!プリキュア	Hirogaru Sky! Precure	5186
hiroku_youkai_daisensou	秘录妖怪大战争	秘録妖怪大戦争	Hiroku Youkai Daisensou	4
hissatsu_chikannin	必杀痴汉人	必殺痴漢人	Hissatsu Chikannin	2
hissatsu_chikannin_2	必杀痴汉人II	必殺痴漢人II	Hissatsu Chikannin 2	101
hitoribocchi_sangyou_kakumei_(cevio)	孤零零工业革命	ひとりぼっち産業革命	Hitoribocchi Sangyou Kakumei (Cevio)	3
hitoriga	独蛾	独蛾	Hitoriga	5
hitozuma_fuumashi_leilan	人妻封魔师丽兰	人妻封魔師麗蘭	Hitozuma Fuumashi Leilan	57
hitozuma_houmon_settai	人妻访问接待	人妻訪問接待	Hitozuma Houmon Settai	1
hkvtopia	幻花茶屋	茶屋意見箱	Hkvtopia	10
hogwarts_legacy	霍格沃茨之遗	ホグワーツ・レガシー	Hogwarts Legacy	297
hokou_danshi	补讲男子	補講男子	Hokou Danshi	5
hokuou_bishoujo_no_classmate_ga_kon'yakusha_ni_nattara_deredere_no_amaama_ni_natte_shimatta_ken_ni_tsuite	北欧美少女	北欧美少女のクラスメイトが、婚約者になったらデレデレの甘々になってしまった件について	Hokuou Bishoujo No Classmate Ga Kon'yakusha Ni Nattara Deredere No Amaama Ni Natte Shimatta Ken Ni Tsuite	8
hokushin_denki	北神传绮	北神伝綺	Hokushin Denki	1
hokuto_musou	北斗无双	北斗無双	Hokuto Musou	11
hokuto_no_ken	北斗神拳	北斗の拳	Hokuto No Ken	1224
hollow_knight	空洞骑士	ホロウナイト	Hollow Knight	4008
hollow_knight:_silksong	空洞骑士：丝之歌		Hollow Knight: Silksong	2302
hollow_song_of_birds	东方真珠岛	東方真珠島	Hollow Song Of Birds	124
hololive_error	古河七星	ホロライブエラー	Hololive ERROR	123
homesick_duo	归家Want!	歸家Want!	Homesick Duo	2
homicipher	文字化化	文字化化	Homicipher	2040
homura_hime_(game)	炎姬	炎姫	Homura Hime (Game)	9
hong_kong_97	香港97	香港97	hongkong97	1
honglou_meng	红楼梦	紅楼夢	Honglou Meng	14
hongmao_and_lantu	虹猫蓝兔七侠传	虹猫藍兎七俠伝	Hongmao And Lantu	32
hongshan_forest_zoo	南京市红山森林动物园	南京市紅山森林動物園	Hongshan Forest Zoo	65
honkai:_nexus_anima	崩坏：因缘精灵	崩壊:因縁精霊	HonkaiNexusAnima	135
honkai:_star_rail	崩坏：星穹铁道	崩壊:スターレイル	Honkai: Star Rail	133577
honkai_(series)	崩坏	崩壊	Honkai	188478
honkai_gakuen	崩坏学园	崩壊学園	Honkai Gakuen	2884
honkai_impact_3rd	崩坏3rd	崩壊3rd	Honkai Impact 3rd	53785
honnou_(shiina_ringo)	本能	本能	Honnou (Shiina Ringo)	17
hoonie_friends	虎妮	虎妮	Hoonie Friends	22
hoozuki_no_reitetsu	鬼灯的冷彻	鬼灯の冷徹	Hoozuki No Reitetsu	757
hopeless_masquerade	东方心绮楼	東方心綺楼	Hopeless Masquerade	313
hoppou_hyousetsu_hana	北方冰雪华	北方氷雪華	Hoppou Hyousetsu Hana	1
horcrux_college	魂器学院	こんがく	Horcrux College	26
hoshi_hikaru:_secret_love	星光灿烂 Secret Love	星光燦爛 Secret Love	Hoshi Hikaru: Secret Love	3
hoshiai_no_sora	星合之空	星合の空	Hoshiai No Sora	24
hoshizora_gakuen	星空学园	星空学園	Hoshizora Gakuen	20
hoshizora_tea_party	星空TeaParty	星空TeaParty	Hoshizora Tea Party	2
hotel_transylvania	精灵旅社	モンスター・ホテル	Hotel Transylvania	214
hototogisu_tairan	不如归大乱	不如帰大乱	Hototogisu Tairan	18
houchi_shoujo	放置少女	放置少女イラコンファンアート	Houchi Shoujo	392
houchounin_ajihei	庖丁人味平	包丁人味平	Houchounin Ajihei	1
hougong_zhen_huan_zhuan	后宫·甄嬛传	宮廷の諍い女	Hougong Zhen Huan Zhuan	7
houkago_(doujin)	放课后	放課後	Houkago	24
houkago_dorei_club	放课后奴隷倶乐部	放課後奴隷倶楽部	Houkago Dorei Club	1
houou_senki_maimu	凤凰战姬舞梦	鳳凰戦姫舞夢	Houou Senki Maimu	191
hourou_musuko	放浪息子	放浪息子	Hourou Musuko	239
house_of_the_dead	死亡之屋	ザ・ハウス・オブ・ザ・デッド	The House of the Dead	50
house_of_wax_(2005_movie)	恐怖蜡像馆	蝋人形の館	House Of Wax	37
houseki_hime	宝石姬	宝石姫	Jewel Princess	98
houseki_no_kuni	宝石之国	宝石の国	Land of the Lustrous	5594
houshin_engi	封神演义	覇穹封神演義	Houshin Engi	512
houshin_engi_(light_novel)	封神演戏	封神演戯	Houshin Engi	1
houshin_saiban	封神裁判	封神裁判	Houshin Saiban	1
how_to_train_your_dragon:_the_hidden_world	驯龙高手3	ヒックとドラゴン3	HTTYD3	38
how_to_train_your_dragon_(series)	驯龙高手	ヒックとドラゴン	How To Train Your Dragon	340
how_to_train_your_dragon_1	驯龙高手1	ヒックとドラゴン(映画)	HTTYD1	66
how_to_train_your_dragon_2	驯龙高手2	ヒックとドラゴン2	How to Train Your Dragon 2	78
hu_xi_luan_(vocaloid)	呼吸乱	呼吸乱	Hu Xi Luan (vocaloid)	2
hua_jianghu_zhi_bei_mo_ting	画江湖之杯莫停	画江湖之杯莫停	A Portrait of Jianghu: Mourning Toast	122
hua_jing_chang_hen_ge	画境长恨歌	画境長恨歌	Hua Jing Chang Hen Ge	1
hua_yi_shanxin_zhiyue	花亦山心之月	花亦山心之月	The Moonlit Oath	331
hua_yu_jian	花与剑	花与剣	Hua Yu Jian	7
huahua_de_tianxin_xiao_chufang	花花的甜心小厨房	花花的甜心小廚房	Huahua De Tianxin Xiao Chufang	6
huayang_liang-zhu	花样梁祝	花様梁祝	Huayang Liang-Zhu	1
huayangshan_jishi	华阳山记事	華陽山記事	Huayangshan Jishi	123
hugtto!_precure	HUGtto!光之美少女	HuGっと!プリキュア	Hugtto! Precure	2330
hulu_xiongdi	葫芦兄弟	葫芦兄弟	Hulu Xiongdi	3
hundred_demon_spectrum	百妖谱	百妖譜	Hundred Demon Spectrum	17
hunter_x_hunter	全职猎人	ハンター×ハンター	HUNTER×HUNTER	8448
hyakka_ryouran_samurai_girls	百花缭乱武士少女	百花繚乱サムライガールズ	Hyakka Ryouran Samurai Girls	338
hyakki_taima	百姬退魔	百姫退魔	Hyakki Taima	1
hyakki_yakou_(g_j)	百机夜行	百機夜行	Hyakki Yakou (g J)	6
hyakki_yakoushou	百鬼夜行抄	百鬼夜行抄	Hyakki Yakoushou	2
hyakkisai_(vocaloid)	百鬼祭	百鬼祭	Hyakkisai	3
hyakunin_isshu	百人一首	百人一首	Hyakunin Isshu	13
hyouka	冰菓	氷菓	Hyouka	3720
hyouryuu_kyoushitsu	漂流教室	漂流教室	Hyouryuu Kyoushitsu	3
hyoutenka_30-do_no_zetsubou	零下30度的绝望	氷点下30度の絶望	Hyoutenka 30-do No Zetsubou	604
hypergryph	鹰角网络	鷹角網絡	Hypergryph	14
hypnosis_mic	催眠麦克风	ヒプノシスマイク	Hypnosis Mic	1880
hyrule_warriors:_age_of_calamity	灾厄启示录	厄災の黙示録	Hyrule Warriors: Age Of Calamity	415
i-dle	gidle组合	ジー・アイドゥル	(G)I-dle	77
i-mei_foods	义美食品	義美食品	I Mei Foods	1
i_became_a_god_in_a_horror_game	我在惊悚游戏里封神	我在驚悚遊戯裏封神	I Became A God In A Horror Game	121
i_ended_up_climaxing_on_a_late-night_variety_show	我在深夜节目上high翻了	我在深夜節目上high翻了	I Ended Up Climaxing On A Late-night Variety Show	3
i_like_your_pheromones	我喜欢你的信息素	我喜歓你的信息素	I Like Your Pheromones	1
i_love_you_(minato_soft)	爱罗武勇	愛羅武勇	I Love You (minato Soft)	1
i_only_like_your_character_settings	我只喜欢你的人设	我只喜歓你的人設	I Only Like Your Character Settings	4
i_shall_master_this_family	这一世我来当家主	今世は当主になります	I Shall Master This Family	7
ib_(kouri)	恐怖美术馆	イヴ	Ib	2018
ibara	铸蔷薇	鋳薔薇	Ibara	35
