tag	current_zh	ja	en	post_count
little_witch_nobeta	小魔女诺贝塔	リトルウィッチノベタ	Little Witch Nobeta	1094
little_women	若草物语	若草物語	Little Women	11
liu_yao	六爻	六爻	Liu Yao	85
liz_to_aoi_tori	利兹与青鸟	リズと青い鳥	Liz And The Blue Bird	1643
lobotomy_corporation	脑叶公司	ロボトミーコーポレーション	Lobotomy Corporation	6480
long_tu_anjuan_ji	龙图案卷集	竜図案巻集	Long Tu Anjuan Ji	2
look_back	蓦然回首	ルックバック	Look Back	94
lookism	看脸时代	外見至上主義	Lookism	167
loona_(group)	本月少女	今月の少女	LOONA	126
lord_el-melloi_ii_case_files	洛德·艾尔梅罗二世事件簿	ロード・エルメロイII世の事件簿	Lord El-melloi Ii Case Files	1789
lord_of_heroes	英雄之王	ロードオブヒーローズ	Lord of Heroes	359
lord_of_the_mysteries	诡秘之主	詭秘之主	Lord of the Mysteries	2378
lost_ark	命运方舟	命運方舟	Lost Ark	152
lost_property_control_organization_(samidare)	遗失物统辖机构	遺失物統轄機構	Lost Property Control Organization (samidare)	189
lost_sword:_tales_of_britania	遗忘之剑	遺忘之劍	LostSword	119
lotus_eaters	东方醉蝶华	東方酔蝶華	Lotus Eaters	203
lotus_land_story	东方幻想乡	東方幻想郷	Lotus Land Story	343
love_again	重新再爱？	Love_Again_重新再愛?	Love Again	1
love_and_deepspace	恋与深空	恋と深空	Love and Deepspace	3528
love_and_producer	恋与制作人	恋とプロデューサー~EVOL×LOVE~	Mr._Love:_Queen's_Choice	499
love_curse:_find_your_soulmate	不恋爱就完蛋了	不恋愛就完蛋了	Love Curse Find Your Soulmate	369
love_game_in_eastern_fantasy	永夜星河剧粉	永夜星河劇粉	Love Game In Eastern Fantasy	3
love_live!	lovelive	ラブライブ!	Love Live!	128628
love_live!_nijigasaki_high_school_idol_club	虹咲学园偶像同好会	ラブライブ!虹ヶ咲学園スクールアイドル同好会	Love Live! Nijigasaki High School Idol Club	22043
love_live!_school_idol_festival	LoveLive!学园偶像祭	ラブライブ!スクールアイドルフェスティバル	Love Live! School Idol Festival	5617
love_live!_school_idol_project	学园偶像计划	ラブライブ!SchoolIdolProject	Love Live! School Idol Project	38976
love_plus	爱相随	ラブプラス	Love Plus	2059
lovebrush_chronicles	时空中的绘旅人	時空の絵旅人	Lovebrush Chronicles	2209
lovely_allergen	可爱过敏原	可愛過敏原	Lovely Allergen	1
lu_ling	鹿铃	鹿鈴	The_Deer's_Bell	1
lucky_star	幸运星	らき☆すた	Lucky Star	14663
lucky_star_~ryouou_gakuen_outousai~	陵樱学园樱藤祭	陵桜学園桜藤祭	Lucky Star ~ryouou Gakuen Outousai~	14
luigi's_mansion	路易吉洋馆	ルイージマンション	Luigi's Mansion	2021
luminous_arc_infinity	孤光之源：无限	ルミナスアークインフィニティ	Luminous Arc Infinity	14
luo_bao_bei	洛宝贝	洛宝貝	Luo Bao Bei	1
luomu_zhiqian	落幕之前	落幕之前	Luomu Zhiqian	5
lupin's_tales	小狼乐宾	小狼楽賓	Lupin's Tales	1
lupin_iii	鲁邦三世	ルパン三世	Lupin III	1796
lust_caution	色·戒	色·戒	Lust, Caution	1
lust_~saiin_joutai~	~催淫常态~	LUST~催淫常態~	Lust	1
lycoris_recoil	莉可丽丝	リコリス・リコイル	Lycoris Recoil	10381
lynk_&_co	领克	リンク・アンド・コー	Lynk & Co	3
lyrical_nanoha	魔法少女奈叶	魔法少女リリカルなのは	Lyrical Nanoha	25767
m&g_stationery	晨光文具	晨光文具	M&G Stationery	16
m-sei_byoutou	M性病栋	M性病棟	M-sei Byoutou	1
m1dy	渡邉余生	渡邉余生	M1dy	3
m_onna_senka	M女专科	M女専科	M Onna Senka	38
ma_keikaku_(vocaloid)	Ma计画	「Ma」計画	Ma Keikaku	22
maboroshi_juuhime	幻兽姬	幻獣姫	Maboroshi Juuhime	42
machi-sou-ya_kaiitan	町葬屋怪异谭	町葬屋怪異譚	Machi-sou-ya Kaiitan	4
machikado-mapoze	街角麻婆豆	街角麻婆豆	Machikado-mapoze	11
machikado_mazoku	街角魔族	まちカドまぞく	Machikado Mazoku	5032
macross	超时空要塞	マクロス	Macross	10737
macross_delta	超时空要塞Δ	マクロスΔ	Macross Delta	2647
macross_frontier	超时空要塞F	マクロスF	Macross Frontier	5963
mad_hatter_tea_(music_circle)	疯帽子茶会	瘋帽子茶会	Mad Hatter Tea (music Circle)	2
made_in_abyss	来自深渊	メイドインアビス	Made in Abyss	4957
madou_monogatari	魔导物语	魔導物語	Madou Monogatari	677
madou_monogatari_1-2-3	魔导物语1-2-3	魔導物語1-2-3	Madou Monogatari 1-2-3	84
madou_monogatari_ars	魔导物语 ars	魔導物語 ars	Madou Monogatari Ars	47
magi_in_wanchin_basilica	迷路小玛在万金	迷路小瑪在万金	Magi In Wanchin Basilica	59
magi_the_labyrinth_of_magic	魔笛MAGI	マギ	Magi The Labyrinth Of Magic	2092
magia_record:_mahou_shoujo_madoka_magica_gaiden	魔法纪录	マギアレコード	Magia Record	13097
magic:_the_gathering	万智牌	マジック:ザ・ギャザリング	Magic: The Gathering	1127
magic_henshin	魔姬变形	魔姫変形	Magic Henshin	20
magic_knight_rayearth	魔法骑士雷阿斯	魔法騎士レイアース	Magic Knight Rayearth	1133
magic_realm_(muzhucunmuzhucun)	魔法之境	魔法之境	Magic Realm (muzhucunmuzhucun)	1
magic_stool	神奇阿呦	神奇阿呦	Magic Stool	2
magical_astronomy	大空魔术	大空魔術	Magical Astronomy	205
magical_mirai_(vocaloid)	魔法未来	マジカルミライ	Magical Mirai	3101
magical_rion-chan	魔法少女莉欧	マジカルりおんちゃん	Magical Rion-chan	1
magician's_aerial_dream	东方架空园	東方架空園	Magician's Aerial Dream	395
magicleaders	曼奇立德	曼奇立德	MagicLeaders	30
magus_in_mystic_geometries	神魔讨绮传	神魔討綺伝	Magus In Mystic Geometries	2
mahjong_fight_club_sp	麻雀格斗倶乐部Sp	麻雀格闘倶楽部Sp	Mahjong Fight Club Sp	10
mahjong_hime	姬麻雀	姫麻雀	Mahjong Hime	18
mahjong_monogatari	麻雀物语	麻雀物語	Mahjong Monogatari	23
mahjong_shikaku	麻雀刺客	麻雀刺客	Mahjong Shikaku	2
mahjong_soul	雀魂	雀魂	Mahjong Soul	4292
mahoraba	我们的仙境	まほらば	Mahoraba	205
mahou_daisakusen	魔法大作战	魔法大作戦	Mahou Daisakusen	4
mahou_girls_precure!	魔法使！光之美少女	魔法つかいプリキュア!	Mahou Girls Precure!	2182
mahou_sekai_no_uketsukejou_ni_naritai_desu	我想在魔法世界当接待小姐	魔法世界の受付嬢になりたいです	Mahou Sekai No Uketsukejou Ni Naritai Desu	24
mahou_sensei_negima!	魔法老师	魔法先生ネギま!	Mahou Sensei Negima!	3536
mahou_sensou	魔法战争	魔法戦争	Mahou Sensou	25
mahou_shoujo_(raita)	绝对纯白魔法少女	絶対純白魔法少女	Mahou Shoujo (raita)	208
mahou_shoujo_201	魔法少女201	魔法少女201	Mahou Shoujo 201	26
mahou_shoujo_celesphonia	魔法少女天穹法妮雅	魔法少女セレスフォニア	Mahou Shoujo Celesphonia	44
mahou_shoujo_haiboku_saiban	魔法少女×败北裁判	魔法少女×敗北裁判	Mahou Shoujo Haiboku Saiban	2
mahou_shoujo_ikusei_keikaku	魔法少女育成计划	魔法少女育成計画	Mahou Shoujo Ikusei Keikaku	1717
mahou_shoujo_ikusei_keikaku_aces	魔法少女育成计划ACES	魔法少女育成計画ACES	Mahou Shoujo Ikusei Keikaku Aces	74
mahou_shoujo_ikusei_keikaku_breakdown	魔法少女育成计划breakdown	魔法少女育成計画breakdown	Mahou Shoujo Ikusei Keikaku Breakdown	36
mahou_shoujo_ikusei_keikaku_criminal_sisters	魔法少女育成计划criminalsisters	魔法少女育成計画criminalsisters	Mahou Shoujo Ikusei Keikaku Criminal Sisters	5
mahou_shoujo_ikusei_keikaku_double_shadow	魔法少女育成计划doubleshadow	魔法少女育成計画doubleshadow	Mahou Shoujo Ikusei Keikaku Double Shadow	8
mahou_shoujo_ikusei_keikaku_f2p	魔法少女育成计划F2P	魔法少女育成計画F2P	Mahou Shoujo Ikusei Keikaku F2p	49
mahou_shoujo_ikusei_keikaku_jokers	魔法少女育成计划JOKERS	魔法少女育成計画JOKERS	Mahou Shoujo Ikusei Keikaku Jokers	87
mahou_shoujo_ikusei_keikaku_limited	魔法少女育成计划limited	魔法少女育成計画limited	Mahou Shoujo Ikusei Keikaku Limited	166
mahou_shoujo_ikusei_keikaku_paradoxical_plot	魔法少女育成计划paradoxicalplot	魔法少女育成計画paradoxicalplot	Mahou Shoujo Ikusei Keikaku Paradoxical Plot	5
mahou_shoujo_ikusei_keikaku_queens	魔法少女育成计划QUEENS	魔法少女育成計画QUEENS	Mahou Shoujo Ikusei Keikaku Queens	39
mahou_shoujo_ikusei_keikaku_red	魔法少女育成计划「赤」	魔法少女育成計画「赤」	Mahou Shoujo Ikusei Keikaku Red	5
mahou_shoujo_ikusei_keikaku_restart	魔法少女育成计划restart	魔法少女育成計画restart	Mahou Shoujo Ikusei Keikaku Restart	368
mahou_shoujo_ikusei_keikaku_white	魔法少女育成计划「白」	魔法少女育成計画「白」	Mahou Shoujo Ikusei Keikaku White	4
mahou_shoujo_kakeru	魔法少女翔	魔法少女翔	Mahou Shoujo Kakeru	1
mahou_shoujo_lyrical_nanoha	魔法少女奈叶	魔法少女リリカルなのは	Mahou Shoujo Lyrical Nanoha	12130
mahou_shoujo_lyrical_nanoha_a's	魔法少女奈叶A's	魔法少女リリカルなのはA's	Mahou Shoujo Lyrical Nanoha A's	6656
mahou_shoujo_lyrical_nanoha_strikers	魔法少女奈叶StrikerS	魔法少女リリカルなのはStrikerS	Mahou Shoujo Lyrical Nanoha Strikers	12108
mahou_shoujo_lyrical_nanoha_vivid	魔法少女奈叶Vivid	魔法少女リリカルなのはVivid	Mahou Shoujo Lyrical Nanoha Vivid	1466
mahou_shoujo_madoka_magica	魔法少女小圆	魔法少女まどか☆マギカ	Puella Magi Madoka Magica	84284
mahou_shoujo_madoka_magica:_concept_movie	MADOGATARI展	MADOGATARI展	Mahou Shoujo Madoka Magica: Concept Movie	52
mahou_shoujo_madoka_magica:_hangyaku_no_monogatari	叛逆的故事	叛逆の物語	Puella Magi Madoka Magica the Movie: Rebellion	6530
mahou_shoujo_madoka_magica_(anime)	魔法少女小圆	魔法少女まどか☆マギカ	Mahou Shoujo Madoka Magica	60051
mahou_shoujo_madoka_magica_novel	文一肇版魔女	魔法少女まどか☆マギカ(ノベライズ版)	Mahou Shoujo Madoka Magica Novel	24
mahou_shoujo_ni_akogarete	憧憬成为魔法少女	魔法少女にあこがれて	Gushing over Magical Girls	2697
mahou_shoujo_no_inshuu_mura	魔法少女的因循村	魔法少女ノ因習村	Mahou Shoujo No Inshuu Mura	305
mahou_shoujo_no_majo_saiban	魔法少女的魔女审判	魔法少女ノ魔女裁判	Mahou Shoujo No Majo Saiban	15192
mahou_shoujo_ore	魔法少女俺	魔法少女俺	Mahou Shoujo Ore	24
mahou_shoujo_sae	魔法少女沙枝	魔法少女沙枝	Mahou Shoujo Sae	450
mahou_shoujo_smile	魔法少女SMILE	魔法少女SMILE	Mahou Shoujo Smile	5
mahou_shoujo_taisen	魔法少女大战	魔法少女大戦	Mahou Shoujo Taisen	125
mahou_shoujo_to_chokorewito_(vocaloid)	魔法少女与巧克力	魔法少女とチョコレゐト	Mahou Shoujo To Chokorewito	56
mahou_shoujo_yamada	魔法少女山田	魔法少女山田	Mahou Shoujo Yamada	3
mahou_tsukai_no_yoru	魔法使之夜	魔法使いの夜	Mahou Tsukai no Yoru	2556
mahou_tsukai_to_kuroneko_no_wiz	魔法使与黑猫维兹	魔法使いと黒猫のウィズ	Mahou Tsukai to Kuroneko no Wiz	196
mahou_yousei_kouryaku	魔法养成攻略	魔法養成攻略	Mahou Yousei Kouryaku	4
mahou_yuugi	魔法游戏	魔法遊戯	Mahou Yuugi	8
mahouka_koukou_no_rettousei	魔法科高校的劣等生	魔法科高校の劣等生	Mahouka Koukou No Rettousei	781
mahouka_koukou_no_rettousei_lost_zero	魔法科LZ	魔法科高校の劣等生LOSTZERO	Mahouka Koukou No Rettousei Lost Zero	3
mahoutsukai_no_yakusoku	魔法使的约定	魔法使いの約束	Promise Of Wizard	599
mai_princess	米米米	米プリンセス	Mai Princess	23
maimai_(game)	舞萌	舞萌	maimai	486
mairimashita!_iruma-kun	入间同学入魔了	魔入りました入間くん	Mairimashita! Iruma-kun	705
